"book_name","book_price","book_store","book_author"
"华研原版 少年维特之烦恼 英文原版小说 The Sorrows of Young Werther 全英文版进口英语书籍轻巧便携 再生纸印刷 歌德经典 德国文学","¥39.00","华研外语旗舰店","Johann Wolfgang Von Goethe"
"神奇树屋 英文原版 Magic Tree House #15: Viking Ships at Sunrise","¥30.00","上海外文书店旗舰店","暂无"
"双城记 英文原版小说A Tale of Two Cities 【送音频】 狄更斯Puffin Classics 华研原狄更斯重要的代表作之一","¥39.80","华研外语旗舰店","Charles Dickens"
"【中商原版】最喜欢的希腊神话 英文原版 Favorite Greek Myths Mary Pope Osborne平装","¥54.00","中华商务进口图书旗舰店","Mary Pope Osborne"
"【中商原版】英国浪漫主义诗歌选集 英文原版 English Romantic Poetry: An Anthology","¥34.00","中华商务进口图书旗舰店","William Blake,William Wordsworth..."
"Who Was Galileo?谁是伽利略？ 英文原版2147483647","¥35.00","上海外文书店旗舰店","Patricia Brennan Demuth"
"The Awakening (Collins Classics)2147483647","¥20.80","上海外文书店旗舰店","Kate Chopin"
"Last of the Mohicans最后的莫希干人 英文原版2147483647","¥20.80","上海外文书店旗舰店","James Fenimore Cooper"
"英文原版 Verbal Advantage 高级词汇单词书 词汇学习 英文版工具书 英语词汇单词 出国留学 GRE","¥86.00","上海外文书店旗舰店","Elster, Charles Harrington"
"【中商原版】柯林斯经典文学：为奴12年 英文原版 Twelve Years a Slave: A True Story","¥21.00","中华商务进口图书旗舰店","Solomon Northup"
"A Game of Thrones (A Song of Ice and Fire, Book 1) 冰与火之歌1：权","¥43.58","中国学术书店","George R.R. Martin"
"华研原版 海明威短篇文学小说全集 英文原版 The Complete Short Stories of Ernest诺贝尔文学奖普利策奖得主70篇短篇小说集","¥169.00","华研外语旗舰店","Ernest Hemingway"
"【中商原版】毛姆经典作品 两册套装 英文原版 Moon And Sixpence 月亮和六便士 毛姆 人性的枷锁 经典梦想与现实 该如何取舍","¥148.00","中华商务进口图书旗舰店","W Somerset Maugham"
"【中商原版】柯林斯经典文学：金银岛 英文原版 Collins Classics: Treasure Island Ro柯林斯经典文学：金银岛 英文原版","¥25.00","中华商务进口图书旗舰店","Robert Louis Stevenson"
"十三个原因（电视剧版）英文原版 Thirteen Reasons Why (TV Tie-in) 杰伊艾夏 汉娜的遗言告诉你校园霸凌的可怕","¥70.00","中华商务进口图书旗舰店","Jay Asher"
"The Second Sex( )2147483647","¥55.00","上海外文书店旗舰店","暂无"
"八十天环游地球 英文原版小说 Around the World in Eighty Days: 5 Weeks in2147483647","¥20.80","上海外文书店旗舰店","Jules Verne"
"Anne of Green Gables 绿山墙的安妮【英文原版童书 清秀佳人 世界公认的文学经典 国家教育部推荐读物","¥28.98","中国学术书店","L. M. Montgomery"
"神奇树屋 英文原版 Twister on Tuesday (Magic Tree House, No. 23)","¥30.00","上海外文书店旗舰店","暂无"
"Tenant of Wildfell Hall (Wordsworth Classics)","¥20.80","上海外文书店旗舰店","暂无"
"Dork Diaries 9: Tales from a Not-So-Dorky Drama Queen女版小屁孩朵2147483647","¥95.00","上海外文书店旗舰店","Rachel Renée Russell"
"Collins Classics The Adventures Of Huckleberry Finn","¥15.00","北京市图书进出口有限公司（bpiec）旗舰店","MARK TWAIN"
"【中商原版】希腊戏剧英文原版Greek DramaBantam Books","¥21.00","中华商务进口图书旗舰店","Bantam Books"
"【中商原版】英文原版 Twelve Plays by Shakespeare 莎士比亚戏剧12本套装","¥115.00","中华商务进口图书旗舰店","William Shakespeare"
"【中商原版】有产和无产 英文原版小说 英文版 英文原版书 The Haves and Have Nots Variou有产和无产 英文原版","¥25.00","中华商务进口图书旗舰店","Various"
"【中商原版】英文原版 The Collected Poems of William Wordsworth华兹华斯诗歌选进口机构直营","¥41.00","中华商务进口图书旗舰店","William Wordsworth"
"Dork Diaries 7: Tales from a Not-So-Glam TV Star小屁孩朵拉日记 英文原2147483647","¥95.00","上海外文书店旗舰店","Rachel Renée Russell"
"【中商原版】奥登诗选（约翰富勒珍藏） 英文原版 W. H. Auden: Poems Selected by John","¥60.00","中华商务进口图书旗舰店","W. H. Auden"
"英文原版 海明威：非洲的青山 Hemingway: Green Hills of Africa","¥52.00","北京市图书进出口有限公司（bpiec）旗舰店","Ernest Hemingway"
"Mcteague ISBN:9780451528919","¥15.00","北京市外文书店原版图书旗舰店","暂无作者信息"
"【中商原版】英文原版 Great Expectations 远大前程","¥96.00","中华商务进口图书旗舰店","Charles Dickens"
"English Usage: B1-C2 (Collins COBUILD Grammar)2147483647","¥180.00","上海外文书店旗舰店","暂无"
"【中商原版】纳尔齐斯与歌尔德蒙 英文原版 Narcissus and Goldmund Hermann Hesse B","¥48.00","中华商务进口图书旗舰店","Hermann Hesse"
"圣诞颂歌 英文原版AChristmasCarol(WordsworthChildren'sClassics)","¥29.80","上海外文书店旗舰店","Charles Dickens"
"Atlas Shrugged2147483647","¥55.00","上海外文书店旗舰店","Ayn Rand"
"The Diary of a Young Girl2147483647","¥55.00","上海外文书店旗舰店","Anne Frank"
"英文原版小说Gone With the Wind飘/乱世佳人*精装 世界经典名著2147483647","¥195.00","上海外文书店旗舰店","Margaret Mitchell"
"【中商原版】纳尔齐斯与歌尔德蒙 （黑塞）英文原版 Narcissus and Goldmund 英文版 英文文学 He","¥85.00","中华商务进口图书旗舰店","Hermann Hesse"
"华研原版 禅与摩托车维修艺术 英文原版 Zen and the Art of Motorcycle Maintenan美国大学必读 经典文学 感悟生命 探索价值观","¥95.00","华研外语旗舰店","Robert M. Pirsig"
"The Princess and the Goblin & The Princess and Curdie (Word2147483647","¥20.80","上海外文书店旗舰店","George MacDonald"
"华研原版 艰难时世 英文原版 Hard Times 狄更斯 全英文版进口英语书无删节便携本 经典世界名著 批判现实主义","¥39.00","华研外语旗舰店","Charles Dickens"
"英文原版 神奇校车 儿童绘本英语启蒙 The Magic School Bus At The Waterworks2147483647","¥45.00","上海外文书店旗舰店","Joanna Cole"
"【中商原版】[英文原版]The Color of Water: A Black Man's Tribute to Hi","¥120.00","中华商务进口图书旗舰店","McBride, James"
"经典美国自传集 英文原版书 Classic American Autobiographies 富兰克林 马克吐温 道格多本传记合一","¥69.80","华研外语旗舰店","William L. Andrews"
"英文原版 Moby Dick 白鲸 Herman Melville 梅尔维尔 软精装收藏版 世界经典名著","¥65.00","童趣城原版图书专营店","Herman Melville"
"Thirty-Nine Steps2147483647","¥20.80","上海外文书店旗舰店","John Buchan"
"Who Is Bill Gates?谁是比尔盖茨？ 英文原版2147483647","¥35.00","上海外文书店旗舰店","Patricia Brennan Demuth"
"Help Your Kids with English详教小孩学英语家长必备 英文原版2147483647","¥140.00","上海外文书店旗舰店","Carol Vorderman"
"巴黎的忧伤-现代散文诗集 法文原版 法文版 法国 Le Spleen de Paris : Petits poèmes","¥38.00","中华商务进口图书旗舰店","Charles Baudelaire"
"【中商原版】[英文原版]The Power of Positive Thinking","¥60.00","中华商务进口图书旗舰店","Peale, Dr. Norman Vincent"
"【中商原版】莎士比亚全集 精装注释版 英文原版 William Shakespeare Complete Works原装正品 英文进口 莎士比亚 诗集","¥740.00","中华商务进口图书旗舰店","Rasmussen, Eric"
"Life of Pi 少年派的奇幻漂流【英文原版 奥斯卡电影原著小说、李安获得英国布克奖、德国国家图书大奖等6项国际大","¥103.70","中国学术书店","Yann Martel"
"【中商原版】[英文原版]The Playbook: Suit up. Score chicks. Be awesome时尚休闲 世界直营 原装进口 英文正版","¥105.00","中华商务进口图书旗舰店","Kuhn, Matt"
"【中商原版】福楼拜的鹦鹉 英文原版 Flaubert's Parrot 经典著作","¥77.00","中华商务进口图书旗舰店","Julian Barnes"
"Complete Works of William Shakespeare 莎士比亚全集 英文文学进口机构直营 原装正版 莎士比亚","¥181.00","中华商务进口图书旗舰店","Shakespeare, William"
"Life And Fate 生活 生存与命运 英文原版 格罗斯曼瓦西里","¥81.40","童趣城原版图书专营店","Vasily Grossman"
"【中商原版】英文原版Selected Poems by Jorge Luis Borges博尔赫斯诗歌选集","¥106.00","中华商务进口图书旗舰店","etc."
"The Design of Everyday Things: Revised and Expanded Edition","¥130.00","上海外文书店旗舰店","暂无"
"Murder in Mesopotamia美索不达米亚谋杀案 英文原版2147483647","¥35.00","上海外文书店旗舰店","Agatha Christie"
"【中商原版】任何人的心 英文原版 Any Human Heart by William Boyd Penguin","¥72.00","中华商务进口图书旗舰店","William Boyd"
"【中商原版】控方证人（电影版）英文原版 The Witness for the Prosecution 英文版 Aga颠覆反转剧情的鼻祖 阿加莎经典悬疑作品","¥68.00","中华商务进口图书旗舰店","Agatha Christie"
"And Then There Were None 无人生还【英文原版 阿加莎侦探小说 BBC新剧】","¥35.85","中国学术书店","Agatha Christie"
"I CAN READ FLAT STANLEY(全7册套装）少儿英语绘本儿童读物 英文原版2147483647","¥126.00","上海外文书店旗舰店","暂无"
"世界因何美妙而优雅地运行 英文原版书 This Explains Everything 纽约时报盛赞 英文版原版 进口解答关乎人类命运的一个大问题","¥108.00","华研外语旗舰店","John Brockman"
"Grimm‘s Complete Fairy Tales 【英文原版】格林童话全集（精装） Jacob & Wilhe","¥179.00","中华商务进口图书旗舰店","Jacob & Wilhelm Grimm"
"Collins Cobuild Key Words for IELTS: Book 1 Starter: Entry2147483647","¥75.00","上海外文书店旗舰店","暂无"
"罗伯特.弗罗斯特诗选英文原版 Signet Classics:Poems by Robert Frost (CenteSignet Classics:Poems by Robert Frost (Centennial Edition)","¥25.00","中华商务进口图书旗舰店","Robert Frost"
"英文原版绘本 The Picture of Dorian Gray 道林格雷的画像 王尔德 世界文学名著","¥75.00","童趣城原版图书专营店","Oscar Wilde (奥斯卡·王尔德)"
"The Literature Review: A Step-by-Step Guide for Students (S美国发货无法退货，约五到八周到货","¥405.00","中国学术书店","Diana Ridley"
"【中商原版】《失乐园》诗歌选/英文原版/Paradise Lost and Other Poems","¥21.00","中华商务进口图书旗舰店","John Milton"
"The Liszts","¥105.00","上海外文书店旗舰店","暂无"
"【中商原版】亚里士多德：诗学 英文原版 Poetics Aristotle","¥68.00","中华商务进口图书旗舰店","亚里士多德Aristotle"
"All Quiet on the Western Front","¥55.00","上海外文书店旗舰店","暂无"
"【中商原版】接触【英文原版】Contact","¥48.00","中华商务进口图书旗舰店","SAGAN, CARL"
"Computer Coding Games for KidsDK儿童电脑编程游戏 英文原版2147483647","¥120.00","上海外文书店旗舰店","暂无"
"Who Was Steve Irwin?谁是史蒂夫·欧文？ 英文原版2147483647","¥35.00","上海外文书店旗舰店","暂无"
"[英文原版]Virtue of Selfishness 自私的美德/安·兰德 Ayn Rand五十周年纪念版","¥51.00","中华商务进口图书旗舰店","Nathaniel Branden"
"5 lb. Book of GRE Practice ProblemsGRE考试练习题 英文原版2147483647","¥170.00","上海外文书店旗舰店","Manhattan Prep"
"【预订】The Collected Poems of Dylan Thomas: The Original美国库房发货，通常付款后3-5周到货！","¥130.00","中国进口图书旗舰店","Dylan Thomas,PaulMuldoon"
"【中商原版】英文原版 Collins Classics: Journey to the Centre of the E","¥21.00","中华商务进口图书旗舰店","Jules Verne"
"【中商原版】英文原版 Moby-Dick 白鲸 软精装","¥103.00","中华商务进口图书旗舰店","Herman Melville"
"Eleven Kinds of Loneliness十一种孤独 英文原版2147483647","¥80.00","上海外文书店旗舰店","Richard Yates"
"FREYA OF THE SEVEN ISLES（ISBN=9781933633138） 英文原版","¥30.42","","Joseph Conrad 著"
"【中商原版】海明威：太阳照常升起 英文原版 Sun Also Rises 80Th Anni Ernest Hemin","¥89.00","中华商务进口图书旗舰店","Ernest Hemingway"
"英文原版The Wheel of Time, Boxed Set III, Books 7-9: A Crown of进口机构直营","¥147.00","中华商务进口图书旗舰店","Jordan, Robert"
"Dork Diaries 11 怪咖少女事件簿11【 英文原版 朵拉日记11女版小屁孩日记不怎么友善的故事】","¥65.07","中国学术书店","Rachel Renée Russell"
"英文原版 Reinventing Comics","¥150.78","中国学术书店","Scott McCloud"
"The Secret 秘密英文原版 英文版 精装 心灵导师朗达-拜恩巨作 千万级畅销励志成功学书籍 吸引力法则人格心理全球13位最有影响力的人物之一","¥256.00","中华商务进口图书旗舰店","["
"Cracking the SAT Math 1 Subject Test2147483647","¥115.00","上海外文书店旗舰店","暂无"
"【中商原版】屠夫十字镇（斯通纳作者） 英文原版 Butcher's Crossing","¥77.00","中华商务进口图书旗舰店","John Williams"
"A SHORT STORY OF NEARLY OF NEARLY EVERYTHING万物简史 英文原版2147483647","¥95.00","上海外文书店旗舰店","Bill Bryson"
"华研原版 蚕 进口英文原版小说书籍 The Silkworm 全英文版正版JK罗琳 罗伯特加尔布雷思 推理小说 畅销书籍","¥145.00","华研外语旗舰店","Robert Galbraith"
"Introduction to Attic Greek [ISBN: 978-0520275713]美国发货无法退货，约五到八周到货","¥405.00","中国学术书店","Donald J. Mastronarde"
"华研原版 安娜卡列尼娜 英文原版 Anna Karenina 英文版文学小说 托尔斯泰 进口书文学经典 时代周刊书目 历史小说","¥39.00","华研外语旗舰店","Leo Tolstoy列夫?托尔斯泰"
"【中商原版】[英文原版]The Pilgrim's Progress (Signet Classics (Paperb","¥25.00","中华商务进口图书旗舰店","John Bunyan"
